Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	0
0	0	1	0	0	0	0	0	6	0.86	0.86	1	1	0	0	1	2	77	2	63	4833.16	0.873	0	3.22e-06	0	41	2.785861	19.71470882	0	20.87368421	8.06016	5.050564	0	0	0	0	3893743	0.837209	0.837	0
0	0	0	0	0	0	0	1	98	0.27	0.27	0	0	0	0	0	0	26	2	101	4551.09	0.924	5.39469	2.69734	-1	0	18.812697	0	10.58769231	31.90067925	8.928397	8.3229798	0	13.964564	0	0	7169494	14	0	0
0	0	0	0	0	0	0	6	84	0.917	0.917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1239025	0	10.66828283	0	12.0902015	52.863326	36.89001098	22.817793	0	0	7941215	36.5	0	0
0	0	1	0	0	23	174	5	65	3154.68	0.7	0	0	0	0	0	0	0	0	4	118.494	0.34	5.52143	2.76071	-1	0	7.5329715	10.24571429	0	25.09307061	12.500042	23.4038142	0	0	0	0	8321435	35.5	0	0
0	0	0	0	0	0	0	0	52	0.782	0.782	0	0	0	0	0	0	0	0	0	0	0	5.68194	2.84097	-1	0	22.642728	0	0	16.84075472	12.88282	59.187441	0	23.652308	0	0	6306060	18.3333	0	0
0	0	1	0	0	2	134	0	57	0.753	0.753	0	0	0	0	0	0	0	3	91	29.989	0.29	0	4.45e-06	0	59	4.6846325	0	0	25.22976744	8.511096	5.1880435	0	4.172202	0	0	432577	13.3333	0	0
0	1	1	0	0	4	134	1	188	0.549	0.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.92441558	0	0	0	0	0	0	437287	3.875	0.004	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51999	3.25999	-1	119	3.688139	0	0	16.96363636	7.6800305	5.646569	0	3.08331	0	0	451314	4.71429	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	34	222	4	103	2205.66	0.867	5.85078	2.92539	-1	0	0	0	18.65260107	16.05410256	3.398157	0	0	0	0	0	505784	2.38462	0	0
0	0	0	0	0	1	7	0	24	0.097	0.097	1	1	1	1	0	1	1	19	294	3501.69	0.906	0	4.7e-06	0	54	17.020979	0	11.90222222	0	16.8811585	71.02557958	34.13742489	24.650279	0	11.41	939182	7.4	0	0
0	0	0	0	0	0	0	1	157	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	5.13253	2.56627	1	17	20.727294	10.52727273	0	0	13.011664	64.50897267	73.50619429	33.165325	0	0	727929	5.71429	0	0
0	0	0	1	0	0	0	1	155	0.925	0.925	0	1	1	1	0	13	209	8	243	3084.51	0.797	5.19314	2.59657	-1	0	0	0	0	0	0	4	0	0	0	0	239947	2.07143	0.001	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5848305	0	10.1122449	17.60125	14.388894	60.76343057	17.64686869	18.818729	0	0	4088008	0.730769	0	0
0	0	0	0	0	0	0	1	8	0.514	0.514	0	0	0	0	0	0	0	0	0	0	0	5.63264	2.81632	1	45	22.27854075	0	35.36205882	33.47172859	10.99191792	49.45379	76.27644444	40.618663	0	0	2529166	31	0.007	0
0	0	0	0	0	0	0	1	8	0.514	0.514	0	0	0	0	0	0	0	1	56	1078.84	0.796	0	6.98e-06	0	17	22.27854075	0	0	40.17722467	10.99191792	49.45379	0	40.618663	0	0	2516369	46.5	0.969	0
0	0	1	0	0	0	0	0	82	0.378	0.378	0	0	1	1	0	0	0	9	190	4437.83	0.772	5.01457	2.50728	-1	15	6.3803525	0	0	19.148	5.047807	0	0	6.797952	0	0	2196114	47.5	0.08	0
0	0	0	0	0	0	0	0	67	0.859	0.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.37818182	0	0	0	0	0	0	1753715	0.535714	0.026	0
0	0	0	0	0	0	0	0	60	14.263	0.737	0	0	0	0	0	23	174	1	18	13.222	0.7	5.00656	2.50328	1	0	15.1382565	0	28.11461538	14.48224299	9.1768915	62.56199275	20.95234501	18.583101	23.99669173	0	316683	0.52	0.006	0
0	0	0	0	0	0	0	0	2	0.297	0.297	0	0	0	0	0	0	0	0	49	4642.79	0.641	6.62525	3.31263	-1	0	0	0	0	18.63114754	9.011109	0	0	0	0	0	4333026	1.75	0.009	0
0	0	0	0	0	0	0	1	160	0.922	0.922	0	0	0	0	0	0	0	0	0	0	0	0	2.3e-06	0	77	7.334208214	0	34.70961788	44.96193989	8.5068423	15.24492488	54.62520137	11.401498	0	0	1542853	31	0.006	0
0	0	1	0	0	0	0	1	176	0.927	0.927	0	0	0	0	0	0	0	0	37	68.074	0.784	6.38722	3.19361	1	0	0	0	0	18.70911111	0	0	0	0	0	0	391491	26.5	0	0
0	0	1	0	0	0	0	1	176	0.927	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388625	26.5	0	0
0	0	0	0	0	0	0	1	42	0.686	0.686	0	0	0	0	0	0	0	0	0	0	0	5.68194	2.84097	-1	22	5.972218	14.00439216	0	18.21809524	12.4415165	10.50504867	0	6.518084	0	0	296563	15.6	0.001	0
0	0	0	0	0	0	0	0	5	0.571	0.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8036055	0	11.9410989	0	6.8187615	46.48930024	0	12.089343	0	0	346987	19	0	0
0	1	0	0	0	0	0	0	56	0.606	0.606	0	0	0	0	0	0	0	0	15	203.674	0.701	0	4.35e-06	0	122	15.83786057	0	13.95810726	52.98214022	8.669278727	4.7647665	0	11.165493	0	0	454775	22	0	0
1	1	1	1	0	34	209	5	196	9.549	0.313	0	1	0	0	0	23	174	25	327	4190.25	0.838	5.76195	2.88097	-1	0	7.027139333	13.57785714	0	12.61309735	6.865368	83.6175446	0	7.592935667	0	0	229897	0.645161	0.003	0
0	0	0	0	0	0	0	3	194	0.856	0.856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.027139333	0	13.49717791	16.816	6.865368	83.6175446	19.69739726	7.592935667	0	10.6325	227418	0.645161	0	0
0	0	0	0	0	8	199	0	11	0.561	0.561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.017271	0	0	0	8.6610695	45.842903	0	17.518084	0	0	323377	3.5	0	0
0	0	0	0	0	0	0	0	4	0.835	0.835	0	0	0	0	0	0	0	0	0	0	0	5.87943	2.93972	-1	28	9.633028	0	0	17.76851986	12.8795885	33.9672638	0	12.055501	0	0	81755	12	0	0
0	0	0	0	0	0	0	0	4	0.835	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99834	16	0.004	0
0	0	0	0	0	4	84	0	0	0.259	0.259	0	0	0	0	0	0	0	0	0	0	0	5.44249	2.72125	-1	0	0	0	0	0	0	0	0	0	0	0	213199	20	0.001	0
0	0	0	0	0	0	0	0	6	0.813	0.813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.07632681	0	12.20967213	4.7051325	4.1295375	0	0	0	0	382414	30	1	0
0	0	0	0	0	0	0	0	4	0.835	0.835	0	0	0	0	0	13	183	5	117	5318.29	0.675	5.56067	2.78034	-1	0	0	19.41687218	0	18.17099415	10.576377	9.700404667	0	0	0	0	448171	29	0	0
0	0	0	0	0	0	0	0	6	0.813	0.813	0	0	0	0	0	4	124	9	172	5098.4	0.238	5.52143	2.76071	-1	0	7.222905433	0	14.4644898	0	17.0974335	52.62994613	54.58273785	17.502767	0	15.98285714	978120	15	0.899	0
0	0	0	0	0	0	0	3	171	0.314	0.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.178432	0	10.75896552	25.13243781	7.726768	7.862462333	24.0392809	3.6904665	0	0	326986	16.6667	0.005	0
0	0	0	0	0	0	0	0	3	0.656	0.656	0	0	1	1	0	0	0	3	215	3140.72	0.679	5.6073	2.80365	-1	0	10.571508	0	0	0	12.5143935	72.39343986	0	17.810898	0	0	203070	0.104167	0.031	0
0	0	0	0	0	0	0	0	3	0.616	0.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2421635	0	11.94698795	0	12.22984	68.10971475	45.872375	25.35954	0	0	1692998	0.2	0.056	0
0	0	0	0	0	0	0	2	70	0.333	0.333	0	0	0	0	0	0	0	0	0	0	0	5.13608	2.56804	1	0	0	11.00137931	0	15.15277778	3.596377	6.599142	0	3.225626	0	0	140491	5.57143	0.035	0
0	0	0	0	0	0	13	3	76	0.258	0.258	0	0	0	0	0	0	0	0	5	200.635	0.668	5.19791	2.59896	-1	0	6.533925111	0	13.28142857	0	9.05726075	48.69653283	34.65616883	19.825243	0	0	211615	18	0.001	0
0	0	0	0	0	0	13	3	76	0.258	0.258	0	0	1	1	0	45	233	1	15	3500.53	0.42	5.72125	2.86063	-1	0	7.292378	0	12.09	28.64567657	9.9032465	6.745299	0	5.491773	0	0	336982	15	1	0
0	0	1	1	0	46	228	2	99	3360.79	0.928	0	0	0	0	0	0	0	0	12	2379.22	0.299	5.67778	2.83889	-1	0	0	10.008	10.77714286	0	0	0	0	0	15.1578	0	2510485	11.5	0	0
0	0	1	0	0	19	200	2	107	4232.95	0.712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0402755	0	0	0	15.5972215	41.6228226	0	18.042676	0	0	668351	23.6667	0	0
0	0	1	0	0	0	0	0	7	0.688	0.688	0	0	0	0	0	0	0	0	0	0	0	5.95861	2.97931	-1	0	0	0	0	10.27838926	0	0	0	0	0	0	1727813	1.5	0	0
0	0	1	0	0	0	0	0	26	0.772	0.772	0	0	0	0	0	0	0	0	0	0	0	5.18509	2.59254	1	0	11.31139	0	0	22.93405405	12.8645255	27.54654033	0	10.306853	0	0	2136607	28	0	0
0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.25940594	0	0	0	0	0	21.07829787	0	353540	16.5	1	0
0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38722	3.19361	1	0	0	0	14.21729216	16.65451807	3.5313405	7.490002091	43.35977444	0	11.28653061	0	234673	13.5	0.003	0
0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03621	2.5181	1	0	0	11.45835821	0	0	0	0	0	0	0	0	725820	0.12069	0.973	0
0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53e-06	0	9	0	18.22657658	0	0	0	0	0	0	0	0	768806	0.0793651	0.003	0
0	0	1	0	0	3	116	0	0	0.304	0.304	0	0	0	0	0	0	0	0	0	0	0	5.02319	2.51159	1	0	0	13.20784053	0	10.54883117	0	0	0	0	0	0	38443	28.6667	0.036	0
0	0	1	0	0	3	116	0	0	0.304	0.304	1	1	1	0	1	12	220	61	369	1840.09	0.168	5.11634	2.55817	-1	0	0	0	0	17.40910345	6.682638667	0	0	0	0	0	10581	28.6667	0.007	0
0	0	1	0	0	3	116	0	0	0.304	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.20621622	0	137552	30.3333	0.744	0
0	0	1	0	0	3	116	0	0	0.304	0.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07893625	0	0	21.38179245	9.428437	6.650336	0	3.838578	0	0	240985	28.6667	0	0
0	0	1	0	0	0	0	0	6	0.526	0.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.819145833	0	23.33237822	20.01983333	7.7181065	53.67934606	58.0430303	11.251533	0	0	2208223	21.75	0.021	0
0	1	0	1	0	0	0	2	203	0.914	0.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4734075	0	15.40727273	16.39276596	11.1337255	86.20956825	63.01477707	28.427817	0	0	1558501	29	1	0
0	0	0	0	0	0	0	1	28	0.753	0.753	0	0	1	0	0	0	0	0	16	3199.62	0.339	5.42022	2.71011	1	0	22.5431195	0	23.05852941	0	7.04576	88.47065633	49.57612903	28.336133	0	0	1324701	42	0.001	0
0	0	0	0	0	0	0	0	16	0.82	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.74073298	15.00267943	0	0	0	0	0	0	87565	86	0.003	0
0	0	0	0	0	0	0	2	108	0.135	0.135	0	1	1	1	0	13	172	8	244	4982.68	0.917	5.23882	2.61941	1	0	0	27.71416899	0	0	10.736315	8.966578	0	0	0	12.26830769	201625	1.52381	0.001	0
0	0	0	0	0	0	0	0	1	0.886	0.886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0954725	0	12.59291139	0	10.3067175	69.0541766	62.52783951	16.985733	0	0	843623	23.3333	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3736.32	0.598	5.24109	2.62054	-1	0	9.607230667	0	0	46.32271335	0	7.7192368	0	9.738369	0	0	1235563	30.3333	0.001	0
0	0	0	0	0	0	0	1	51	0.912	0.912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.779675	0	16.78640927	31.42486957	14.852644	49.3202338	36.99062515	18.288864	0	15.36447761	1687581	27.6667	0.314	0
0	0	1	0	1	0	0	3	107	0.097	0.097	0	0	0	0	0	0	0	0	0	0	0	6.54363	3.27182	-1	0	5.2065278	0	0	0	7.6232974	0	0	0	0	0	2209344	18.8	0.002	0
0	0	0	0	0	0	0	0	13	0.82	0.82	0	0	0	0	0	0	0	0	30	41.392	0.688	5.33913	2.66956	-1	0	9.660529857	0	0	26.81047273	9.1956215	56.3396921	10.31709091	26.788511	0	0	941364	28.3333	0	0
0	1	1	1	0	15	191	1	176	0.932	0.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.01386364	0	14.42817391	8.100477	17.66561367	0	0	0	0	651367	18	0	0
0	1	0	0	0	0	0	0	9	0.897	0.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.347599667	10.13546392	0	17.76848485	11.513678	28.95788743	0	7.298479	0	0	151079	23.25	0.002	0
0	0	0	0	0	10	181	2	30	0.822	0.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.93915359	0	0	0	0	0	0	0	859763	1.7	0.176	0
0	0	0	0	0	10	181	2	30	0.822	0.822	0	0	0	0	0	0	0	1	33	5046.3	0.057	5.42022	2.71011	-1	0	20.47233	0	19.76116349	28.27152381	13.685678	45.4817364	45.69605212	26.72419	0	17.13432836	908022	1.78947	0	0
0	0	0	1	1	0	0	2	27	0.498	0.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.308971	0	22.66893258	0	11.157028	71.51587875	45.08665025	23.849379	0	14.27069767	540182	31	0.004	0
0	0	0	1	1	0	0	2	27	0.498	0.498	0	1	0	1	0	6	181	0	0	5246.9	0.709	5.71444	2.85722	-1	0	16.308971	0	22.66893258	0	11.157028	71.51587875	45.08665025	23.849379	0	0	540590	31	0.914	0
0	0	0	0	0	0	0	0	144	0.849	0.849	0	1	1	1	0	0	0	0	0	8.037	0.894	5.4045	2.70225	-1	0	0	0	14.10682927	14.57215548	0	0	0	0	0	0	1456746	37	0.856	0
0	0	0	0	0	3	157	0	0	0.757	0.757	0	0	0	0	0	0	0	0	12	2379.22	0.299	5.04383	2.52191	1	36	0	0	0	15.82834008	8.529967	10.70301633	0	4.399737	0	0	2298458	16.3333	0.248	0
0	0	0	0	0	0	0	1	30	0.818	0.818	0	0	0	0	0	0	0	0	0	0	0	5.75203	2.87602	1	0	10.6235465	0	0	21.96777778	10.2388665	46.33680183	25.47493671	15.725817	0	0	2633664	41.5	0.001	0
0	0	1	0	0	1	130	0	0	0.659	0.659	0	0	0	0	0	0	0	0	26	1216.29	0.307	0	5.68e-06	0	18	7.1626115	0	36.75349627	20.09197007	2.9800615	3.993235	15.91966102	3.342288	0	0	914460	14.8	0	0
0	0	1	0	0	1	130	0	0	0.659	0.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.11362628	0	26.73405299	51.58447059	10.98113025	53.73861369	62.55137255	17.643174	0	0	832234	10.5714	0.001	0
0	0	0	0	1	0	0	2	86	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48149	2.74074	1	0	12.11362628	0	35.57065421	49.00892857	10.98113025	53.73861369	62.55137255	17.643174	0	0	826793	12.5	0	0
0	1	1	1	0	23	193	0	33	756.949	0.411	0	0	0	0	0	0	0	0	15	1117.48	0.325	5.43415	2.71707	-1	64	0	0	0	16.32322581	0	0	0	0	0	0	701796	29.3333	0	0
0	0	0	0	0	0	0	0	11	0.171	0.171	0	0	0	0	0	4	124	9	172	5098.4	0.238	5.30539	2.6527	1	22	21.6550455	0	0	20.98422222	16.4914425	65.373922	21.35706667	27.813301	0	0	829738	30	1	0
0	0	0	0	1	0	0	0	46	0.74	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8565	0	12.23763441	8.3336122	2.934731	0	0	0	0	243534	30.6667	1	0
0	0	0	0	0	0	0	0	9	0.88	0.88	0	0	1	1	0	29	195	2	68	2437.13	0.794	6.25026	3.12513	-1	0	0	0	10.91610811	13.77915152	0	0	0	0	0	0	1083965	27.6667	0	0
0	0	0	0	0	0	0	0	9	0.88	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.55330344	11.89479675	0	0	0	0	0	0	1446445	9.83333	0.087	0
0	0	0	0	0	0	0	0	11	0.167	0.167	0	0	0	0	0	0	0	0	0	0	0	5.61261	2.80631	1	23	0	0	0	24.17239617	4.5489105	5.8929222	0	0	0	0	195017	43	1	0
0	0	0	0	0	0	0	0	11	0.167	0.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.985098	0	0	0	17.8958295	55.05071909	0	8.310852	0	0	66910	45	1	0
0	0	0	0	0	0	0	0	11	0.167	0.167	0	0	1	0	1	0	0	1	47	814.976	0.352	0	9.73e-06	0	37	3.571821	0	0	20.29995992	5.584898	3.7917515	0	0	0	0	95658	31.3333	0	0
1	1	1	1	0	25	221	3	101	11.568	0.84	0	0	0	0	0	0	0	0	0	0	0	5.35556	2.67778	1	0	10.3753115	0	18.77832797	35.24447811	9.699162	9.389792714	32.97830435	6.068512	0	0	44889	8.16667	0.69	0
1	1	1	1	0	25	221	3	101	11.568	0.84	0	0	0	0	0	0	0	0	0	0	0	5.82102	2.91051	-1	0	10.3753115	0	18.77832797	35.24447811	9.699162	9.389792714	32.97830435	6.068512	0	0	45536	8.16667	1	0
0	1	1	1	0	0	88	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93e-06	0	166	14.1763315	0	13.06195652	43.48647739	11.9315435	8.3339605	0	14.416619	0	0	797811	30.3333	0	0
0	1	0	0	0	0	0	3	207	0.627	0.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0733955	0	0	18.83738318	18.259137	44.42936793	0	23.682779	0	0	1130548	29	0.081	0
0	1	0	0	0	0	0	3	207	0.627	0.627	0	0	0	0	0	0	0	0	0	0	0	5.6038	2.8019	1	0	10.0733955	0	25.90850477	45.24720661	18.259137	44.42936793	81.6294236	23.682779	0	13.45605263	1136507	28.6667	0	0
0	1	0	0	0	0	0	3	207	0.627	0.627	0	0	1	0	0	34	222	4	103	2205.66	0.867	5.61798	2.80899	1	0	10.0733955	0	25.90850477	45.24720661	18.259137	44.42936793	81.6294236	23.682779	0	0	1139218	29	0	0
0	1	1	1	0	24	211	0	0	0.853	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.18064516	10.48166667	0	0	0	0	0	0	1288671	24	0	0
0	0	0	0	1	0	0	1	18	0	0	0	1	1	1	0	5	102	4	152	5261.08	0.833	0	5.43e-06	0	96	17.7949555	0	15.4497561	0	9.492648	71.2648785	57.15921429	18.949315	0	0	1248406	11.4	0.832	0
0	0	1	1	0	0	0	1	161	0.612	0.612	0	1	0	0	0	8	190	1	15	2649.59	0.714	0	3.79e-07	0	139	20.3546335	0	29.82520844	46.12079755	11.5200175	7.441534429	51.66419852	15.291311	0	11.83657895	275145	3.7	0	0
0	0	0	0	0	0	0	0	150	0.638	0.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.18092308	0	0	0	0	0	0	666944	0.48	0	0
0	0	1	1	0	16	201	6	183	0.698	0.698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0593439	0	0	0	11.56443804	0	0	12.69188498	8467	9.66667	0	0
0	0	1	0	0	0	1	2	38	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6142834	0	19.73399103	19.38197425	0	0	34.62280828	0	0	15.42608696	84719	6.42857	0	0
0	0	0	0	0	0	0	0	7	0.536	0.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.87962102	0	10.22235294	8.043849	4.004957	0	0	0	0	406884	0.36	1	0
0	0	1	0	0	0	1	2	38	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.15948718	0	18.45991342	7.7846512	0	0	0	0	0	240980	4.55556	0	0
0	1	1	0	0	5	190	1	199	0.407	0.407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.45942169	0	0	0	0	0	0	0	1326669	0.105263	0	0
0	0	0	0	0	0	0	1	97	0.871	0.871	0	0	0	0	0	0	0	0	0	0	0	5.57187	2.78593	1	0	0	14.6362117	0	0	0	0	0	0	0	0	1970012	0.134615	0	0
0	0	0	0	0	0	0	1	28	0.59	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.78473684	107.23775	62.76596026	0	10.82719133	39.35633466	0	222.6019876	87.12942675	7653733	0.27451	0	0
0	0	0	0	0	0	36	1	18	0.786	0.786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01434525	0	0	18.3439521	12.150075	22.35959456	20.59552042	17.280931	0	0	1424608	30.6667	0	0
0	1	1	0	1	0	0	0	144	0.69	0.69	0	0	0	0	0	0	0	0	0	0	0	5.35754	2.67877	1	0	0	0	0	14.67976676	0	0	0	0	0	0	14250	1.91667	0	0
1	0	0	0	0	1	1	1	25	0.901	0.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.14642857	0	0	0	0	16.64448845	0	523996	36.5	1	0
0	0	0	1	1	0	0	0	28	0.934	0.934	0	0	0	0	0	0	0	0	3	7.971	0.761	5.35458	2.67729	-1	21	16.304799	0	16.00652482	0	11.043577	47.767085	36.06768362	24.645592	0	0	1793619	2.73333	0	0
0	0	0	0	0	0	0	2	166	0.176	0.176	0	0	0	0	0	0	0	0	29	440.823	0.754	5.94692	2.97346	1	0	0	0	12.48941176	14.43405714	0	0	0	0	0	0	601391	16.2	0.001	0
0	0	0	0	0	0	0	2	166	0.176	0.176	0	0	0	0	0	0	0	0	0	0	0	5.50307	2.75154	1	0	0	0	19.26154107	0	0	0	0	0	0	0	163421	29	0.158	0
0	1	0	0	0	13	198	1	23	0.733	0.733	0	0	0	0	0	0	0	0	0	0	0	5.39362	2.69681	-1	0	0	0	0	0	0	0	0	0	0	0	758398	31	0.015	0
0	1	0	0	1	0	0	0	12	0.548	0.548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3150172	0	12.11683333	34.59132275	7.667958609	25.37208662	0	23.524582	0	0	947690	29.3333	1	0
0	0	0	0	0	32	194	10	121	0.701	0.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.98665429	0	0	38.68744939	19.3336125	14.359864	0	38.235749	0	0	20740	8.25	0	0
0	0	0	0	0	0	0	2	42	0.083	0.083	0	0	0	0	0	0	0	0	0	0	0	0	5.21e-06	0	17	5.369376	0	0	18.74565111	8.6327485	5.976497	0	3.405985	0	0	621626	12	0	0
0	1	0	0	0	5	185	0	5	0.237	0.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.45565217	0	0	0	0	0	0	0	0	579415	0.025974	1	0
0	1	1	1	0	0	0	0	14	0.903	0.903	0	0	0	0	0	0	0	0	0	0	0	5.19928	2.59964	-1	0	4.973644	29.5695092	0	21.02204082	14.520866	63.44935114	0	0	0	0	2536461	32.5	0.002	0
0	0	0	0	0	0	0	0	22	0.705	0.705	0	0	0	0	0	0	0	0	0	0	0	5.64016	2.82008	1	56	28.75379	0	11.09211009	0	9.99736375	82.22931617	42.90026187	34.07218	0	12.00278261	8072217	21.5	0	0
0	1	0	0	0	0	0	7	93	0.376	0.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.77046154	0	0	0	0	0	0	7563719	31.6667	0.001	0
0	0	0	0	0	0	0	0	1	0.76	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.22869955	0	11.50986667	0	0	0	0	0	0	7529097	31.6667	0	0
0	1	0	0	0	0	0	7	93	0.376	0.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.85611111	0	11.62227027	4.524407	0	0	0	0	0	7302449	31	0	0
0	1	1	1	0	2	92	11	258	0.814	0.814	0	0	1	1	0	45	233	1	15	3500.53	0.42	5.39577	2.69788	-1	6	9.254542	0	10.3992381	19.09281046	8.0027175	5.332915	11.64290909	0	0	0	6839896	16	0.047	0
0	0	0	0	0	0	0	0	149	0.784	0.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8718735	0	19.31114993	14.05261745	11.530007	72.70244263	29.87839357	23.990087	0	0	24437	2	0.131	0
0	0	0	0	0	0	0	2	60	0.295	0.295	0	0	0	0	0	0	0	0	0	0	0	5.5376	2.7688	-1	0	0	0	0	0	0	0	0	0	0	0	868339	4.45455	0	0
0	0	0	1	0	15	201	0	11	0.696	0.696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.70688525	0	0	0	0	0	0	0	0	1097110	7.28571	0	0
0	0	0	1	0	15	201	0	11	0.696	0.696	0	0	0	0	0	4	124	9	172	5098.4	0.238	5.33255	2.66628	1	22	14.657465	0	14.83750649	15.972	11.315045	54.86152925	17.01401617	21.606933	0	0	1440695	0.576923	0	0
0	1	1	1	0	0	0	1	151	0.221	0.221	0	0	0	0	0	0	0	0	0	0	0	5.14569	2.57285	1	0	16.2265545	0	0	0	13.075628	35.03642675	0	20.193642	0	0	1849430	31	0.082	0
0	0	0	0	0	0	0	0	2	0.11	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.334062	0	14.24428571	0	12.621625	62.42794117	49.72191963	24.204967	0	0	1247387	30	0	0
0	1	0	0	0	0	0	0	144	0.526	0.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8643055	0	0	30.36048338	9.0240645	9.2381346	0	9.44449	0	0	835506	30	0.005	0
0	1	0	0	0	0	0	0	144	0.526	0.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.609579	0	0	19.64460829	13.1069345	38.7288385	35.63542435	16.517504	0	12.72339623	822419	30.3333	0	0
