Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	TorF
0	0	0	0	0	0	0	0	51	4054.41	0.927	0	0	0	0	0	0	0	0	0	15.549	0.927	1.4639	8.53E-05	-1	3	100.82	3.02	9.1	1.42	47.06	107.46	59.1	193.52	6.04	0.56	4556868	44	0.102	1
0	0	1	0	0	0	0	0	33	0.06	0.06	0	0	1	1	0	29	195	2	68	969.585	0.841	0.56789	6.13E-06	1	28	28.08	5.96	1.32	32.1	96.86	72.5	0.5	56.88	8.92	1.96	2517382	20	0	1
0	0	0	0	0	1	118	0	0	0.865	0.865	0	0	0	0	0	0	0	0	49	4118.44	0.897	0	9.46e-06	0	68	23.86	3.82	0	9.26	24.64	38.55	1.94	20.52	0	4	36575	1.53333	0.839	1
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30821	3.52E-05	-1	4	2.46	38.02	2.5	8.26	37.06	34.46	0.68	1	1.76	6.52	3152009	0.758621	0	1
0	0	0	0	0	0	0	0	21	0.86	0.86	0	1	1	1	0	7	174	0	111	6.153	0.374	0.26073	8.44E-06	-1	9.33333	9.28	1.16	18.32	18.94	4.42	2.88	12.62	1	3	5.24	3996341	1.375	0.068	1
0	0	0	0	0	0	0	0	17	4050.98	0.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56.64	2.94	12.16	14.28	98.1	77.03	9.78	100.64	21.56	6	1675993	0.0754717	0.002	1
0	1	0	0	0	0	0	4	107	0.798	0.798	0	1	0	0	0	0	0	1	76	4116.08	0.136	0.5687	1.61E-05	-1	24.6667	138.82	8.22	5.86	3.28	110.44	198.22	8.3	317.88	5.96	6.96	292059	29	0.995	1
0	0	1	0	1	0	0	0	0	0.701	0.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.6667	20.14	0.3	0.5	3.38	15.08	20.25	1	19.76	1	2	2845899	0.3	0	1
0	1	0	0	0	0	0	1	28	0.897	0.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.3	6.94	2.44	13.32	20.22	18.3	1	9.08	3	0	5739465	3.8	0.006	1
0	0	0	0	0	19	200	1	32	4117.55	0.764	0	0	0	0	0	0	0	0	0	0	0	0	2.95e-05	0	27.3333	6.42	3	4.7	20.2	54.06	18.41	2	14.76	1.68	3	1851184	21.5	0.001	1
1	0	1	1	0	1	1	2	43	0.82	0.82	0	0	0	0	0	0	0	3	106	4113.12	0.551	0	0.00103	0	25.3333	63	1.22	21.5	51.5	45.68	20.48	40.32	40.24	7	6	1221893	31	0.672	1
0	1	0	0	0	0	0	0	5	0.788	0.788	0	0	0	1	0	0	0	0	8	4103.13	0.385	1.86716	3.31E-04	-1	17	15.38	1.56	0.5	1	8.58	39.22	0.84	18.24	0	0	6279252	32	0	1
0	0	0	0	0	0	0	0	2	0.615	0.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	129.72	3.26	6.98	1.46	24.74	123.71	36.16	247.64	6	12.12	2092571	15.3333	0	1
0	1	0	0	1	0	0	2	187	0.765	0.765	0	0	0	0	0	0	0	0	26	3990.5	0.884	0	6.76e-07	0	17.3333	32.26	13.24	1.5	12.58	69.94	52.29	0	50.92	1	3	277323	26.3333	0	1
0	0	1	0	0	0	0	0	26	0.699	0.699	1	1	1	1	0	1	1	3	51	2671.28	0.778	0	0.000832	0	43.3333	137.46	4.5	10.06	16.44	114.54	62	25.56	164.96	7.6	0	1991686	15.25	1	1
0	1	1	1	0	1	137	4	210	0	0	0	0	0	0	0	13	183	5	117	4117.55	0.556	0	7.83e-05	0	26	0.5	0.5	0.78	4.56	1.12	0.75	1	5.44	3.48	1	420399	73	0	1
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	99.22	3.8	7.66	1.56	38.2	162.97	14.16	262.68	6	1	661182	39.5	1	1
0	0	0	0	0	0	0	0	4	0.379	0.379	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	57	21.2	0.5	3.46	32.52	35.62	13.17	1.22	25	4.44	3.32	195614	23	0.058	1
0	1	0	1	0	37	223	6	161	0.551	0.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	116.58	1.5	3.62	0	11.96	60.96	6.06	185.8	1	0	4495030	4.5	0.324	1
0	0	0	0	0	0	0	1	54	0.415	0.415	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	1.02e-05	0	129.667	70.22	1.5	1.22	1.8	15.86	46.76	2.64	53.16	1	1	2553854	46	0.149	1
0	0	1	0	0	0	0	5	253	0.846	0.846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	26.64	3.8	1.9	2.4	39.2	77.16	2.5	45.68	1.16	1.56	4952084	0.0526316	0.001	1
0	0	1	1	0	23	220	2	9	0.874	0.874	0	0	1	0	0	1	75	0	4	4113.8	0.751	0	0.000908	0	84.3333	58.68	1.5	3.78	30.28	20.24	6.39	2.86	36.2	1.72	2	294234	31.3333	1	1
0	0	0	0	0	0	0	1	27	0.623	0.623	0	0	0	0	0	0	0	0	3	1420.42	0.788	2.0276	2.71E-05	1	16	6.82	0.5	1.56	11.96	17.38	5.38	6.66	9.24	5.52	6.64	2340272	85	0	1
0	0	0	0	0	0	0	2	51	0	0	1	1	0	0	1	2	77	2	63	4117.55	0.925	1.2747	7.58E-06	-1	41.3333	3.84	0.5	5.34	10.84	2	1.96	2.46	2.84	2.08	3.64	166796	30.3333	0.905	1
0	0	0	0	0	0	0	0	32	0.693	0.693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333	288.64	7.78	59.82	2.4	40.58	343.38	130.74	534.64	17.68	81.12	3848645	32.5	0.001	1
0	1	1	1	0	0	56	0	8	0.421	0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	56.66	2.6	3	1	32.24	73.7	11.98	67.32	1	3.88	4202099	0.277778	0.006	1
0	0	1	0	0	0	0	12	259	0.855	0.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3333	373.26	2	11.92	22.44	103.36	70.03	19.48	420.76	6	4.72	1149911	43.5	0.067	1
0	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	69.24	4.5	3.92	12.08	92.44	94.83	1.6	126.52	1	5	1351090	9	0	1
1	1	0	0	0	1	1	4	81	0.92	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	183.44	3.36	11.04	1	18.16	177.56	17.9	375.36	1.08	3	156249	2.05556	1	1
0	0	1	0	0	0	100	1	15	0.708	0.708	0	1	0	1	0	6	181	0	0	4117.55	0.533	0	1.44e-05	0	1.33333	16.04	14.22	3.04	3	35.14	55.7	1	34.16	2	1.72	3854226	9.16667	1	1
0	0	0	0	0	2	114	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	147.2	1.44	9.54	1.5	20.64	161.93	12.98	202.56	4.16	1	1450003	18.6667	0.002	1
0	1	1	1	0	23	174	5	220	2387.47	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	91.56	3.88	15.22	1.54	24.84	151.31	45.22	169.8	5	20.32	2158376	35	0	1
0	0	1	0	0	2	12	0	0	0.077	0.077	0	1	1	0	1	0	0	17	257	4115.95	0.375	1.40056	4.75E-05	-1	17.3333	0.5	8.22	1.38	6.12	10.18	3.78	1	2.04	3	5.92	266201	4.57143	0.053	1
0	0	0	0	0	2	92	0	23	0.061	0.061	0	1	1	0	0	0	0	9	268	4117.55	0	0.63108	2.02E-05	-1	8.66667	175.32	8.92	10.32	1.36	34.64	231.69	74.52	403.24	9.08	16.16	1854634	0.708333	0.003	1
0	0	0	0	0	23	174	0	39	0.608	0.608	0	0	0	0	0	0	0	0	0	0	0	0	3.54e-05	0	10	25.76	0.5	0.56	0	5.5	27.2	1.5	34.8	1.4	0.08	1180471	0.0428571	0.997	1
0	0	1	0	0	0	0	1	47	0.28	0.28	0	0	0	0	0	0	0	0	9	2859.14	0.782	1.76051	3.93E-06	1	18.3333	82.4	2.2	5.54	3.22	61.74	203.03	2.08	175.88	3.56	2.12	799806	0.71875	0	1
0	0	1	1	0	0	0	0	4	0.906	0.906	0	0	0	0	0	0	0	0	0	0	0	0	7.04e-06	0	11	39.18	2.78	3.5	9.86	79.7	70.72	1.5	69.84	3.92	1	1068629	38.5	0.002	1
0	0	1	0	0	0	0	8	191	0.909	0.909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	23.06	0.5	7.48	15.08	33.88	25.51	7.8	42.68	1.32	9.68	14501	30.6667	0	1
0	1	0	0	1	4	169	4	122	0.86	0.86	0	0	0	0	0	0	0	4	100	954.319	0.841	0	0.000359	0	3.33333	25.12	1	22.42	37.64	15.56	6.99	9.92	18.56	1.68	9.68	409516	67	0	1
0	1	1	1	0	3	76	11	271	0.526	0.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	69.98	1.5	2.5	6.9	66.26	115.97	1.52	126.44	3	2	3540753	30	0.002	1
0	0	0	0	0	0	59	0	8	0.743	0.743	0	0	0	0	0	0	0	0	16	12.265	0.675	1.32303	8.69E-06	1	27.3333	70.5	3.34	6.22	15.46	88.14	131.97	1.5	106.08	3.08	2	3817096	0.666667	0	1
0	1	0	0	0	5	185	0	149	0.936	0.936	0	0	0	0	0	0	0	0	0	0	0	0	8.87e-06	0	3	49.12	1	1.5	2.4	32.12	70.11	8.54	79.52	4	4.76	923103	21.25	0.066	1
0	0	0	0	0	0	0	0	11	3162.14	0.838	0	0	0	0	0	0	0	0	0	0	0	1.49461	4.58E-06	-1	217.333	14.52	0.5	0.46	0.5	0.5	5.58	0.5	8	1	1	70705	5.75	0	1
0	0	0	0	0	0	0	1	51	0.545	0.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	33.5	11.54	5.1	3.2	76.48	161.86	0.5	69.88	8.2	5	5556273	11.5	0	1
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34656	1.09E-04	1	60.6667	5.58	0	1.5	2	3.5	11.26	1	6.24	1	0	49353	3.75	0	1
0	0	0	0	0	3	127	0	0	0	0	0	0	0	0	0	0	0	0	4	4084.35	0.298	0.31439	2.45E-06	-1	48	405.68	1	6.24	53.12	97.8	50.38	34.22	403.92	5.04	4.24	58491	7.55556	0.001	1
0	0	0	0	0	0	0	0	20	0.565	0.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0.5	3	6	5.52	5.76	2.42	2	6.12	0	1936225	1.38889	0.012	1
0	0	0	0	0	0	0	1	7	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	39.26	3.02	2.42	6.02	64.12	65.84	8.6	45.76	5.92	0.12	304264	1.5625	0.999	1
0	0	0	0	0	3	127	0	0	0.239	0.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	2.76	0.5	10.18	23.64	32.82	14.17	49.56	9.48	2.88	4.92	443142	9	0.068	1
0	0	0	0	0	0	88	0	19	0.254	0.254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8.34	2.32	4.5	17.24	39.44	43.87	20.4	27.48	3	7	7658593	29.6667	0.015	1
0	1	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47488	8.73E-05	-1	50.6667	50.12	2.5	6.2	1.5	28.4	159.22	12.74	109.72	2.08	1.4	1711876	13	0	1
0	0	0	0	0	0	0	0	151	0.83	0.83	0	0	0	0	0	0	0	0	3	3843.13	0.77	0	0.000197	0	23.6667	89.36	2.62	5.78	31.2	120.14	51.46	29.2	81.52	5.12	4.88	3664648	24	1	1
0	0	0	0	0	0	0	2	28	0.785	0.785	0	0	0	0	0	0	0	0	0	0	0	1.97433	1.58E-05	1	3.33333	25.48	0	1.08	1.26	13.98	36.47	5	49.2	1	0.28	1508729	31	0.997	1
0	0	0	0	0	3	89	2	190	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93305	5.46E-05	1	14.3333	5.1	1.9	8.08	20.66	6.86	2.64	23.9	6	4	6.52	3227572	35	0.001	1
0	0	0	0	1	0	55	0	10	0.895	0.895	0	0	0	0	0	0	0	0	0	0	0	1.67873	1.34E-04	-1	4.33333	149.42	4.22	19.66	4.92	107.18	370.38	135.8	351.96	12.2	15.52	4059437	30	0	1
0	0	1	0	0	11	210	60	349	0.914	0.914	0	1	1	1	0	5	102	4	152	4117.55	0	0	1.06e-06	0	442.667	93.64	2.4	2.46	1.26	20.82	66.7	0.52	78.76	2	2	4662156	30.6667	0.295	1
0	0	0	0	0	0	0	0	62	0.938	0.938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	76.48	4.54	6.9	27.38	80.28	54.43	4.22	126	3.4	3	1075360	4.18182	0	1
0	0	1	0	0	0	0	0	5	0.733	0.733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	245.48	5.5	14.82	12.22	173.5	253.16	99.26	461.8	7.24	7.48	384064	14.6667	1	1
0	1	0	0	0	0	0	0	16	0.83	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	47.64	4.12	7.48	17.18	122.9	113.3	81.06	142.36	7	15.92	1730111	30.6667	0	1
0	0	0	0	0	0	14	0	36	0.441	0.441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.34	8.98	5.64	9.8	8.16	5.85	0.7	3.44	17	0.6	1497308	7.85714	0.005	1
0	0	1	0	0	0	0	0	14	0.064	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	97.94	1.28	6.12	1.24	29.42	124.23	30.46	183.2	3.68	3	1534305	16	0	1
0	0	1	0	0	41	222	0	0	413.92	0.674	0	0	0	0	0	5	138	1	65	4106.04	0.102	0	7.35e-05	0	6.33333	8.96	14.74	0.66	4.68	58.26	77.42	0.56	24.24	6	2	1510927	9	1	1
0	0	0	0	0	0	0	0	144	0	0	0	1	1	0	0	0	0	9	268	4117.55	0	0	2.3e-05	0	58.6667	9.66	1.4	1.08	0.42	4.86	35.86	0.42	14.08	2	0	922193	1.66667	1	1
0	1	1	0	0	8	160	0	7	0.728	0.728	0	1	1	1	0	19	200	4	130	4116.35	0.403	0	2.01e-06	0	1	1	44.68	1.78	7.26	11.14	1.52	0	7	3	16.48	2944438	42.5	0	1
0	0	0	0	0	0	0	0	11	0.454	0.454	0	0	0	0	0	0	0	0	0	0	0	2.01109	6.01E-05	-1	15.3333	9.8	5.92	7.48	34.48	20.34	7.06	1.02	17.88	5.44	6	1371545	31	0.001	1
0	0	0	0	1	8	140	2	197	0.882	0.882	0	1	1	1	0	5	101	13	246	4117.55	0.869	0.79035	4.20E-08	1	25	1.7	3.5	9	19.72	10.74	8.16	1.5	3.64	5.08	7.68	911244	28.5	0	1
0	0	0	1	0	0	0	0	1	0.707	0.707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333	27.94	21.84	3.16	5.2	75.24	71.37	0.66	47.2	4.64	9	16682	44.5	0	1
0	0	0	0	0	0	0	0	2	0.868	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	49.28	1	8.26	1	44.32	131.09	40.42	150.36	3	2	1921336	30.6667	0.068	1
0	0	0	1	0	0	0	0	23	0.883	0.883	0	0	0	0	0	0	0	0	0	0	0	0.8572	3.83E-05	1	54.6667	118.74	2	4.44	1	52.82	110.52	0	165.96	1	7	438930	42.5	0	1
1	1	1	0	0	1	1	4	129	0.607	0.607	0	0	0	0	0	0	0	0	0	0	0	1.96726	1.42E-04	1	9.33333	2.72	5	1.2	8.5	19.06	14.35	0.5	2.12	1	2.64	948928	45	0.94	1
0	0	1	0	1	0	0	0	5	0.91	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	2.5	2	5.28	5.16	4.74	2.75	0.16	1	1	2	559145	30.6667	0.007	1
0	0	1	0	0	14	171	1	37	0	0	0	0	0	0	0	0	0	0	12	4106.06	0.896	0	0.000236	0	28	20.5	3.28	4.12	35.16	13.54	3.75	1.04	18.88	4.2	2	2140928	23.5	0	1
0	1	0	0	0	1	132	1	182	0	0	1	0	1	1	0	1	1	1	45	4118.18	0.633	1.15256	2.40E-05	-1	61.6667	14.86	0	0.44	0.38	3.14	13.17	3.76	9.68	0	2	6805548	29	0.087	1
0	0	0	1	0	0	0	3	44	0.682	0.682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.3333	210.6	1.84	29.94	77.4	75.7	26.87	63.86	157.32	3	7.92	358850	23.25	0	1
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	57.84	19.6	21.2	29.2	95.46	93.94	34.46	74	15.16	15.12	1029512	0.232558	0.991	1
0	0	0	0	0	0	0	2	80	0.66	0.66	0	0	0	0	0	0	0	0	3	4118.78	0	0	4.08e-05	0	11.3333	297.54	2.4	7.18	8.32	101.98	120.47	14.5	446.2	4.44	3.84	3818331	31.3333	0.004	1
0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6667	3.26	1.1	10.66	27.22	19.84	6.01	2.78	9.12	2.08	11.96	703934	31	0	1
0	0	0	0	0	0	0	0	1	0.642	0.642	0	0	0	0	0	0	0	0	33	1.678	0.386	0	0.00246	0	2	0	0.5	0.5	1	0.78	0	0.68	1	0	0.68	1812227	46.5	0.033	1
0	0	0	0	0	3	127	1	52	0.608	0.608	0	0	0	0	0	0	0	0	2	4112.69	0.483	0	8.43e-05	0	10	212.62	4.66	5.1	14.12	135.98	174.19	17.02	398.84	6	3	8801317	12.25	0.001	1
0	0	1	0	0	0	0	0	2	0.661	0.661	0	0	0	0	0	0	0	0	0	0	0	1.15546	5.99E-05	-1	8.66667	4.28	4.2	1.1	3	19.1	36.38	0	19.4	3	1.76	165402	36.5	0	1
0	0	0	0	0	0	0	0	2	0.874	0.874	1	0	1	0	0	46	223	6	104	4117.55	0.259	0.41234	6.38E-06	-1	7.33333	14.82	0.52	0.56	1.52	20.08	37.88	1.64	31.64	0.68	0.12	29194	42	0.01	1
0	0	0	0	0	0	0	0	54	0.706	0.706	0	0	0	0	0	4	124	9	172	4118.44	0.893	0	0.000217	0	10.3333	42.04	1.56	2.42	38.46	34.66	14.58	11.92	30.4	2.28	1	1536327	33.5	0	1
0	0	0	0	0	14	189	6	280	859.034	0.687	0	0	1	0	0	13	171	0	0	1264.9	0.23	0	0.00035	0	16	2	0.86	4.64	17.8	8.6	2.8	16.04	5	1.32	5.04	1764174	26.6667	1	1
0	0	0	0	0	0	0	1	56	0.832	0.832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	87.92	1	16.56	22.38	71.22	45.54	32.34	97.44	4.56	3	1158729	0.390244	0	1
0	0	0	0	0	0	0	1	7	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	9.33e-05	0	3	119.06	3.36	10.9	1.5	24.06	165.91	54.6	186.24	4	12	83930	0.5	0	1
0	0	0	0	0	10	181	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05e-05	0	137.333	55.6	1	4.5	2	30.76	137.52	1.06	95.36	3	6	757048	7	0	1
0	0	0	0	0	23	174	0	39	0.608	0.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	60.72	4	6.2	6.22	76.42	141.95	34.82	200	5	3	1179773	0.0428571	0.029	1
0	0	1	1	0	0	0	5	115	0.909	0.909	0	0	0	0	0	0	0	0	0	0	0	0	7.5e-05	0	31.3333	10.5	2.7	19.2	29.04	15.08	5.96	40.66	4.52	17.68	50.4	217363	16.6	0	1
0	0	0	0	0	7	174	0	15	0.22	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	40.64	3	3.72	1.62	40.38	125.07	1.96	82.44	3.76	4	828886	34.5	0	1
0	0	0	0	0	0	0	0	0	0.877	0.877	0	0	0	0	0	0	0	0	0	0	0	1.8534	6.69E-05	-1	18.6667	19.78	3.52	0.5	1.82	47.42	68.95	1.5	36	3.56	3	1574444	28	0.001	1
0	0	0	0	0	0	0	0	12	0.66	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	1.38	4.14	2.64	5.16	8.08	6.78	2	2.68	0	5	2239381	30.3333	0.024	1
0	0	0	0	0	16	215	0	10	0.927	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0.000264	0	15.3333	66.96	1.24	5.16	1.74	18.6	116.41	30.04	111.76	2	1	5449149	30.5	0.717	1
1	1	0	0	0	1	1	4	81	0.92	0.92	0	0	0	0	0	0	0	0	0	0	0	1.50246	2.82E-05	-1	292.333	171.84	2.3	2.1	11.94	67.84	39.46	1.26	83.32	1.12	4.88	286181	2.05556	0	1
0	0	1	0	0	0	0	1	1	0.757	0.757	0	0	0	0	0	0	0	0	0	0	0	0	1.16e-05	0	25.6667	46.88	1.5	1.24	0.5	12	40.44	3.94	61.64	1	1	1301679	46.5	0	1
0	0	0	0	0	0	0	2	30	0.878	0.878	1	1	0	0	1	2	77	2	63	4117.55	0.925	1.23165	4.03E-05	-1	126.333	33.38	2	2.5	34.56	34.5	11.51	0.5	18.6	2.56	0.6	164483	18.2	0.02	1
0	0	0	0	0	0	0	0	0	0.17	0.17	1	1	0	0	1	2	77	2	63	4117.55	0.925	0	9.88e-06	0	25.3333	2.06	1.02	2.3	15.62	30.44	11.86	1.14	13.64	6	3	382069	0.155556	0	1
0	0	0	0	0	0	0	1	11	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	69.54	5.48	10.08	4.22	70.5	186.16	3.46	146.48	3.28	7.44	749069	27	0	1
0	0	0	0	0	9	165	0	7	0.929	0.929	0	0	0	0	0	0	0	0	0	0	0	1.35973	1.01E-04	1	20	261.4	2.26	6.52	100.26	103.04	41.45	12.44	184.32	5.44	4	2135733	18.8	0	1
0	0	0	0	0	3	127	0	56	0.796	0.796	1	0	1	0	0	1	1	2	53	4086.95	0.897	2.29037	8.09E-04	-1	27.6667	51.58	4.46	1.5	2.64	27.8	72.36	0.56	84.84	2.52	4.44	2258546	43	0.918	1
0	0	0	0	0	0	0	12	303	0.941	0.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	19.48	1	4.6	10.98	22.72	16.84	15.38	22.28	2	0	3557257	30	0.013	1
0	0	0	0	0	3	89	3	160	0	0	0	0	0	0	0	0	0	3	211	4110.87	0.466	0	0.000831	0	8.33333	34.56	8.04	4.54	21.66	86.94	69.96	5.14	79.68	5.48	3.32	1023594	39	0.003	1
0	1	1	0	0	11	214	1	62	0.795	0.795	0	0	0	0	0	0	0	0	0	0	0	0	7.62e-05	0	10.3333	17.58	3.92	9.78	33.66	33.04	13.96	22.72	16.8	5.64	6.04	2060052	0.175	0	1
0	1	0	0	0	6	135	0	86	0.923	0.923	0	0	0	1	0	22	211	0	58	4117.54	0.829	0	7.52e-07	0	157.333	14.36	0	0	1.5	12.08	26.89	0.5	15.36	0	0.36	371444	45.5	0	1
0	0	0	0	0	3	147	1	76	0.918	0.918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.6667	80.74	1.5	2.5	1	7.22	63.17	3.3	106.92	4.16	1	2740851	30.3333	0.998	1
0	0	1	0	0	0	0	1	38	0.668	0.668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333	61.82	4	1.98	18.8	129.74	89.88	2	140.04	8	4	134079	0.451613	1	1
0	0	0	0	0	0	0	2	103	0.916	0.916	0	0	0	0	0	18	203	0	0	4113.97	0.01	0.7804	2.93E-05	1	39.3333	64.74	0.54	1.74	0.5	11.38	49.52	1.5	70.08	1	2	495846	5.28571	0.001	1
0	1	0	1	1	0	0	0	5	0.792	0.792	0	0	0	0	0	0	0	0	0	0	0	1.85024	9.48E-05	-1	4.33333	0.52	28.24	1	7.34	10	6.37	0	1	2.68	5	2936782	42	0	1
0	0	1	0	0	0	0	1	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	18.26	1.34	39.58	10.98	76.22	63.95	64.16	55.8	4.48	5	402263	2.88235	0	1
0	0	1	0	0	0	0	0	8	0	0	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	8.85e-06	0	31	9.82	0	0.62	0	1	11.17	1	8.8	1	0	806926	21.25	0.842	1
1	0	0	0	0	1	1	1	37	0.327	0.327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	36.96	10.02	7.36	7.32	98.18	117.19	15.74	79.92	6.8	31	106535	22.5	0	1
0	0	0	0	0	0	0	0	17	0.723	0.723	0	0	0	1	0	0	0	0	8	4103.13	0.385	0	0.000142	0	76.6667	113.2	3.68	5.04	70.6	61.4	17.45	3.62	114.16	4.2	2.28	8803	25	0.993	1
0	0	0	0	0	0	0	0	39	4115.05	0.187	0	0	0	0	0	0	0	0	0	0	0	0	0.000477	0	3.66667	2.22	53	2.96	13.34	16.82	9.02	0.5	2	7.28	11.36	1717757	0.5	0	1
0	0	0	0	0	0	95	0	2	0.47	0.47	0	1	0	0	0	0	0	0	52	4060.89	0.807	0	0.00011	0	3	1.96	14.4	2.1	21.58	19.24	6.96	0.46	5	4.76	3.88	2894289	43	1	1
0	0	0	0	0	0	0	0	10	0.889	0.889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	78.18	4.42	4.5	1	12.7	140.25	34.56	200.48	2	3	1911045	10.2	1	1
1	0	0	0	0	1	1	2	28	0.704	0.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6667	0.24	0	0	0.78	0.14	1.71	0	2.2	1.44	0	1557710	0.159091	0.079	1
0	0	0	0	0	0	0	5	127	0.901	0.901	0	0	0	0	0	0	0	1	29	4117.65	0.106	0	0.000129	0	39.6667	61.62	2.5	6.22	42.96	81.26	32.64	2.5	43.88	3.72	6.36	306031	23.25	1	1
0	0	0	0	0	9	164	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16e-05	0	26.3333	36.46	1	2.5	0.8	11.56	53.11	5.56	60.36	4	6.48	4853956	21.75	0	1
0	0	0	0	0	0	0	1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	170.86	2.5	9.28	1.64	23.18	165.14	15.62	278.88	2.04	2	980244	27.6667	0.995	1
0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42e-05	0	14	64.54	3	1.94	1	21.22	83.87	2	102.88	1	2	465717	23	0	1
0	1	1	1	0	5	200	0	0	0.924	0.924	0	0	0	0	0	16	205	20	272	4086.43	0.89	1.65626	7.67E-05	-1	55.3333	35.7	3.5	4.48	50	49.92	9.67	1.5	29	5.84	4.32	708380	30.6667	0.994	1
0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39e-05	0	4.33333	94.92	1.5	7.84	0	17.4	102.19	18.86	141.36	1.28	2.12	99248	35	0.011	1
